2024-10-29 16:02:40.085 - INFO    - MainThread - client.py:204 [connectAsync] - Connecting to 127.0.0.1:7497 with clientId 25336...
2024-10-29 16:02:40.087 - INFO    - MainThread - client.py:212 [connectAsync] - Connected
2024-10-29 16:02:40.090 - INFO    - MainThread - client.py:341 [_onSocketHasData] - Logged on to server version 176
2024-10-29 16:02:40.091 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2104, reqId -1: Market data farm connection is OK:usfarm.nj
2024-10-29 16:02:40.092 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2024-10-29 16:02:40.092 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2104, reqId -1: Market data farm connection is OK:usfuture
2024-10-29 16:02:40.095 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2104, reqId -1: Market data farm connection is OK:cashfarm
2024-10-29 16:02:40.096 - INFO    - MainThread - client.py:218 [connectAsync] - API connection ready
2024-10-29 16:02:40.096 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2104, reqId -1: Market data farm connection is OK:usfarm
2024-10-29 16:02:40.096 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2106, reqId -1: HMDS data farm connection is OK:apachmds
2024-10-29 16:02:40.096 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2106, reqId -1: HMDS data farm connection is OK:cashhmds
2024-10-29 16:02:40.097 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2024-10-29 16:02:40.097 - INFO    - MainThread - wrapper.py:1111 [error] - Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefhk
2024-10-29 16:02:40.504 - INFO    - MainThread - ib.py:1789 [connectAsync] - Synchronization complete
2024-10-29 16:02:41.412 - ERROR   - MainThread - wrapper.py:1113 [error] - Error 200, reqId 3: No security definition has been found for the request, contract: Contract(secType='FUT', symbol='ES', lastTradeDateOrContractMonth='202503', multiplier='1', exchange='CME', currency='USD')
