date,open,high,low,close,volume,average,barCount
2005-03-09 07:00:00-05:00,1.9206,1.9242,1.9199,1.9209,-1.0,-1.0,-1
2005-03-09 11:00:00-05:00,1.9209,1.929,1.9207,1.9262,-1.0,-1.0,-1
2005-03-09 15:00:00-05:00,1.9262,1.9273,1.9229,1.9252,-1.0,-1.0,-1
2005-03-09 19:00:00-05:00,1.9219,1.9298,1.9217,1.9278,-1.0,-1.0,-1
2005-03-09 23:00:00-05:00,1.9278,1.9296,1.9267,1.9286,-1.0,-1.0,-1
2005-03-10 03:00:00-05:00,1.9286,1.9305,1.9254,1.9288,-1.0,-1.0,-1
2005-03-10 07:00:00-05:00,1.9288,1.9289,1.9229,1.9234,-1.0,-1.0,-1
2005-03-10 11:00:00-05:00,1.9234,1.9263,1.9204,1.9221,-1.0,-1.0,-1
2005-03-10 15:00:00-05:00,1.9221,1.9234,1.9217,1.9225,-1.0,-1.0,-1
2005-03-10 19:00:00-05:00,1.922,1.9236,1.921,1.9236,-1.0,-1.0,-1
2005-03-10 23:00:00-05:00,1.9236,1.9248,1.9212,1.9218,-1.0,-1.0,-1
2005-03-11 03:00:00-05:00,1.9218,1.9227,1.9163,1.9191,-1.0,-1.0,-1
2005-03-11 07:00:00-05:00,1.9191,1.9281,1.919,1.9269,-1.0,-1.0,-1
2005-03-11 11:00:00-05:00,1.9269,1.928,1.9246,1.9256,-1.0,-1.0,-1
2005-03-11 15:00:00-05:00,1.9256,1.9257,1.923,1.9257,-1.0,-1.0,-1
2005-03-13 19:00:00-05:00,1.9267,1.927,1.922,1.9229,-1.0,-1.0,-1
2005-03-13 23:00:00-05:00,1.9229,1.9247,1.9189,1.9195,-1.0,-1.0,-1
2005-03-14 03:00:00-05:00,1.9195,1.922,1.9168,1.9199,-1.0,-1.0,-1
2005-03-14 07:00:00-05:00,1.9199,1.9215,1.9106,1.9118,-1.0,-1.0,-1
2005-03-14 11:00:00-05:00,1.9118,1.9142,1.9099,1.9136,-1.0,-1.0,-1
2005-03-14 15:00:00-05:00,1.9136,1.9151,1.9133,1.9136,-1.0,-1.0,-1
2005-03-14 19:00:00-05:00,1.9129,1.9158,1.9117,1.9155,-1.0,-1.0,-1
2005-03-14 23:00:00-05:00,1.9155,1.9162,1.9111,1.9117,-1.0,-1.0,-1
2005-03-15 03:00:00-05:00,1.9117,1.9226,1.9112,1.921,-1.0,-1.0,-1
2005-03-15 07:00:00-05:00,1.921,1.9255,1.914,1.9156,-1.0,-1.0,-1
2005-03-15 11:00:00-05:00,1.9156,1.916,1.9119,1.9124,-1.0,-1.0,-1
2005-03-15 15:00:00-05:00,1.9124,1.9132,1.9114,1.9127,-1.0,-1.0,-1
2005-03-15 19:00:00-05:00,1.9126,1.9136,1.9111,1.9125,-1.0,-1.0,-1
2005-03-15 23:00:00-05:00,1.9125,1.9215,1.9123,1.9199,-1.0,-1.0,-1
2005-03-16 03:00:00-05:00,1.9199,1.9253,1.9197,1.923,-1.0,-1.0,-1
2005-03-16 07:00:00-05:00,1.923,1.9292,1.921,1.9282,-1.0,-1.0,-1
2005-03-16 11:00:00-05:00,1.9282,1.9287,1.9244,1.9253,-1.0,-1.0,-1
2005-03-16 15:00:00-05:00,1.9253,1.9271,1.9252,1.926,-1.0,-1.0,-1
2005-03-16 17:15:00-05:00,1.9272,1.9284,1.9272,1.9275,-1.0,-1.0,-1
